año,tipo,valor
2018,numero,36
2018,numero,49
2018,numero,32
2018,estrella,5
2018,estrella,6
2018,numero,35
2018,numero,24
2018,numero,40
2018,numero,30
2018,numero,13
2018,estrella,7
2018,estrella,10
2018,numero,11
2018,numero,44
2018,numero,24
2018,numero,10
2018,numero,27
2018,estrella,7
2018,estrella,10
2018,numero,31
2018,numero,44
2018,numero,39
2018,numero,1
2018,numero,28
2018,estrella,3
2018,estrella,7
2018,numero,44
2018,numero,17
2018,numero,43
2018,numero,27
2018,numero,3
2018,estrella,8
2018,estrella,10
2018,numero,11
2018,numero,19
2018,numero,3
2018,numero,41
2018,numero,8
2018,estrella,11
2018,estrella,6
2018,numero,26
2018,numero,11
2018,numero,15
2018,numero,41
2018,numero,48
2018,estrella,9
2018,estrella,2
2018,numero,42
2018,numero,14
2018,numero,12
2018,numero,35
2018,numero,4
2018,estrella,2
2018,estrella,10
2018,numero,40
2018,numero,42
2018,numero,36
2018,numero,6
2018,numero,3
2018,estrella,11
2018,estrella,2
2018,numero,26
2018,numero,21
2018,numero,41
2018,numero,8
2018,numero,47
2018,estrella,8
2018,estrella,12
2018,numero,26
2018,numero,39
2018,numero,49
2018,numero,32
2018,numero,30
2018,estrella,1
2018,estrella,6
2019,numero,18
2019,numero,17
2019,numero,46
2019,numero,11
2019,numero,5
2019,estrella,2
2019,estrella,4
2019,numero,6
2019,numero,36
2019,numero,1
2019,numero,8
2019,numero,13
2019,estrella,5
2019,estrella,8
2019,numero,2
2019,numero,3
2019,numero,24
2019,numero,26
2019,numero,41
2019,estrella,6
2019,estrella,10
2019,numero,42
2019,numero,18
2019,numero,26
2019,numero,14
2019,numero,2
2019,estrella,6
2019,estrella,8
2019,numero,32
2019,numero,18
2019,numero,17
2019,numero,44
2019,numero,10
2019,estrella,12
2019,estrella,11
2019,numero,35
2019,numero,39
2019,numero,12
2019,numero,2
2019,numero,6
2019,estrella,12
2019,estrella,10
2019,numero,41
2019,numero,25
2019,numero,20
2019,numero,38
2019,numero,31
2019,estrella,12
2019,estrella,5
2019,numero,32
2019,numero,27
2019,numero,26
2019,numero,19
2019,numero,14
2019,estrella,12
2019,estrella,7
2019,numero,3
2019,numero,45
2019,numero,1
2019,numero,21
2019,numero,17
2019,estrella,1
2019,estrella,6
2019,numero,27
2019,numero,5
2019,numero,25
2019,numero,4
2019,numero,8
2019,estrella,5
2019,estrella,2
2019,numero,4
2019,numero,40
2019,numero,13
2019,numero,37
2019,numero,29
2019,estrella,8
2019,estrella,12
2019,numero,42
2019,numero,6
2019,numero,7
2019,numero,47
2019,numero,25
2019,estrella,8
2019,estrella,10
2019,numero,6
2019,numero,7
2019,numero,22
2019,numero,30
2019,numero,49
2019,estrella,12
2019,estrella,8
2019,numero,40
2019,numero,2
2019,numero,4
2019,numero,13
2019,numero,21
2019,estrella,3
2019,estrella,1
2019,numero,10
2019,numero,9
2019,numero,22
2019,numero,16
2019,numero,48
2019,estrella,9
2019,estrella,1
2019,numero,33
2019,numero,47
2019,numero,23
2019,numero,14
2019,numero,19
2019,estrella,4
2019,estrella,6
2019,numero,22
2019,numero,29
2019,numero,8
2019,numero,30
2019,numero,38
2019,estrella,10
2019,estrella,8
2019,numero,1
2019,numero,19
2019,numero,41
2019,numero,38
2019,numero,47
2019,estrella,9
2019,estrella,5
2019,numero,8
2019,numero,40
2019,numero,28
2019,numero,23
2019,numero,16
2019,estrella,11
2019,estrella,6
2019,numero,6
2019,numero,20
2019,numero,36
2019,numero,14
2019,numero,42
2019,estrella,9
2019,estrella,8
2019,numero,22
2019,numero,14
2019,numero,47
2019,numero,32
2019,numero,21
2019,estrella,12
2019,estrella,4
2019,numero,37
2019,numero,4
2019,numero,38
2019,numero,17
2019,numero,6
2019,estrella,7
2019,estrella,2
2019,numero,32
2019,numero,50
2019,numero,8
2019,numero,46
2019,numero,3
2019,estrella,2
2019,estrella,5
2019,numero,9
2019,numero,34
2019,numero,19
2019,numero,17
2019,numero,29
2019,estrella,6
2019,estrella,5
2019,numero,48
2019,numero,28
2019,numero,50
2019,numero,26
2019,numero,6
2019,estrella,9
2019,estrella,2
2019,numero,49
2019,numero,24
2019,numero,11
2019,numero,36
2019,numero,43
2019,estrella,1
2019,estrella,3
2019,numero,36
2019,numero,6
2019,numero,29
2019,numero,17
2019,numero,7
2019,estrella,7
2019,estrella,3
2019,numero,23
2019,numero,2
2019,numero,50
2019,numero,42
2019,numero,21
2019,estrella,8
2019,estrella,1
2019,numero,43
2019,numero,11
2019,numero,15
2019,numero,50
2019,numero,35
2019,estrella,4
2019,estrella,6
2019,numero,23
2019,numero,35
2019,numero,45
2019,numero,38
2019,numero,25
2019,estrella,7
2019,estrella,11
2019,numero,10
2019,numero,1
2019,numero,14
2019,numero,30
2019,numero,28
2019,estrella,11
2019,estrella,1
2019,numero,6
2019,numero,26
2019,numero,33
2019,numero,48
2019,numero,50
2019,estrella,9
2019,estrella,4
2019,numero,12
2019,numero,36
2019,numero,44
2019,numero,29
2019,numero,23
2019,estrella,1
2019,estrella,9
2019,numero,3
2019,numero,23
2019,numero,26
2019,numero,38
2019,numero,46
2019,estrella,7
2019,estrella,12
2019,numero,34
2019,numero,25
2019,numero,23
2019,numero,24
2019,numero,50
2019,estrella,2
2019,estrella,4
2019,numero,2
2019,numero,41
2019,numero,5
2019,numero,8
2019,numero,47
2019,estrella,3
2019,estrella,1
2019,numero,36
2019,numero,34
2019,numero,39
2019,numero,45
2019,numero,33
2019,estrella,12
2019,estrella,4
2019,numero,29
2019,numero,19
2019,numero,13
2019,numero,12
2019,numero,24
2019,estrella,10
2019,estrella,11
2019,numero,22
2019,numero,36
2019,numero,4
2019,numero,16
2019,numero,50
2019,estrella,4
2019,estrella,11
2019,numero,33
2019,numero,12
2019,numero,48
2019,numero,40
2019,numero,3
2019,estrella,4
2019,estrella,6
2019,numero,18
2019,numero,3
2019,numero,12
2019,numero,47
2019,numero,34
2019,estrella,3
2019,estrella,1
2019,numero,5
2019,numero,18
2019,numero,2
2019,numero,23
2019,numero,40
2019,estrella,5
2019,estrella,11
2019,numero,15
2019,numero,20
2019,numero,25
2019,numero,42
2019,numero,38
2019,estrella,11
2019,estrella,9
2019,numero,6
2019,numero,3
2019,numero,16
2019,numero,42
2019,numero,38
2019,estrella,2
2019,estrella,12
2019,numero,5
2019,numero,10
2019,numero,19
2019,numero,16
2019,numero,23
2019,estrella,9
2019,estrella,11
2019,numero,30
2019,numero,21
2019,numero,39
2019,numero,15
2019,numero,27
2019,estrella,12
2019,estrella,7
2019,numero,9
2019,numero,18
2019,numero,2
2019,numero,27
2019,numero,1
2019,estrella,7
2019,estrella,10
2020,numero,23
2020,numero,29
2020,numero,45
2020,numero,25
2020,numero,13
2020,estrella,1
2020,estrella,8
2020,numero,47
2020,numero,36
2020,numero,31
2020,numero,24
2020,numero,23
2020,estrella,2
2020,estrella,7
2020,numero,23
2020,numero,24
2020,numero,26
2020,numero,17
2020,numero,44
2020,estrella,1
2020,estrella,10
2020,numero,44
2020,numero,19
2020,numero,48
2020,numero,6
2020,numero,21
2020,estrella,9
2020,estrella,10
2020,numero,22
2020,numero,29
2020,numero,32
2020,numero,31
2020,numero,43
2020,estrella,8
2020,estrella,1
2020,numero,16
2020,numero,36
2020,numero,29
2020,numero,22
2020,numero,39
2020,estrella,4
2020,estrella,10
2020,numero,25
2020,numero,45
2020,numero,40
2020,numero,3
2020,numero,22
2020,estrella,2
2020,estrella,9
2020,numero,26
2020,numero,15
2020,numero,37
2020,numero,4
2020,numero,32
2020,estrella,4
2020,estrella,10
2020,numero,8
2020,numero,32
2020,numero,5
2020,numero,10
2020,numero,21
2020,estrella,3
2020,estrella,1
2020,numero,10
2020,numero,43
2020,numero,40
2020,numero,36
2020,numero,15
2020,estrella,1
2020,estrella,10
2020,numero,40
2020,numero,5
2020,numero,9
2020,numero,26
2020,numero,25
2020,estrella,4
2020,estrella,6
2020,numero,44
2020,numero,46
2020,numero,43
2020,numero,13
2020,numero,48
2020,estrella,12
2020,estrella,2
2020,numero,24
2020,numero,13
2020,numero,49
2020,numero,18
2020,numero,4
2020,estrella,10
2020,estrella,12
2020,numero,43
2020,numero,42
2020,numero,17
2020,numero,1
2020,numero,19
2020,estrella,11
2020,estrella,8
2020,numero,40
2020,numero,32
2020,numero,31
2020,numero,3
2020,numero,7
2020,estrella,8
2020,estrella,1
2020,numero,12
2020,numero,26
2020,numero,17
2020,numero,8
2020,numero,14
2020,estrella,9
2020,estrella,12
2020,numero,24
2020,numero,12
2020,numero,13
2020,numero,1
2020,numero,42
2020,estrella,10
2020,estrella,9
2020,numero,33
2020,numero,36
2020,numero,41
2020,numero,13
2020,numero,21
2020,estrella,4
2020,estrella,9
2020,numero,27
2020,numero,38
2020,numero,44
2020,numero,45
2020,numero,17
2020,estrella,12
2020,estrella,3
2020,numero,44
2020,numero,20
2020,numero,40
2020,numero,3
2020,numero,19
2020,estrella,1
2020,estrella,2
2020,numero,19
2020,numero,24
2020,numero,10
2020,numero,39
2020,numero,11
2020,estrella,10
2020,estrella,5
2020,numero,32
2020,numero,34
2020,numero,22
2020,numero,2
2020,numero,46
2020,estrella,7
2020,estrella,2
2020,numero,12
2020,numero,43
2020,numero,50
2020,numero,16
2020,numero,49
2020,estrella,6
2020,estrella,5
2020,numero,27
2020,numero,24
2020,numero,9
2020,numero,47
2020,numero,17
2020,estrella,2
2020,estrella,10
2020,numero,10
2020,numero,24
2020,numero,19
2020,numero,38
2020,numero,32
2020,estrella,4
2020,estrella,12
2020,numero,40
2020,numero,41
2020,numero,26
2020,numero,17
2020,numero,38
2020,estrella,4
2020,estrella,12
2020,numero,30
2020,numero,46
2020,numero,29
2020,numero,48
2020,numero,3
2020,estrella,2
2020,estrella,5
2020,numero,31
2020,numero,7
2020,numero,35
2020,numero,23
2020,numero,19
2020,estrella,1
2020,estrella,6
2020,numero,5
2020,numero,25
2020,numero,41
2020,numero,1
2020,numero,19
2020,estrella,10
2020,estrella,4
2020,numero,25
2020,numero,9
2020,numero,35
2020,numero,49
2020,numero,8
2020,estrella,5
2020,estrella,4
2020,numero,34
2020,numero,10
2020,numero,25
2020,numero,26
2020,numero,21
2020,estrella,6
2020,estrella,4
2020,numero,46
2020,numero,27
2020,numero,49
2020,numero,16
2020,numero,35
2020,estrella,10
2020,estrella,4
2020,numero,11
2020,numero,13
2020,numero,37
2020,numero,47
2020,numero,17
2020,estrella,8
2020,estrella,11
2020,numero,12
2020,numero,47
2020,numero,46
2020,numero,10
2020,numero,23
2020,estrella,6
2020,estrella,1
2020,numero,33
2020,numero,10
2020,numero,34
2020,numero,18
2020,numero,3
2020,estrella,4
2020,estrella,8
2020,numero,6
2020,numero,9
2020,numero,45
2020,numero,20
2020,numero,24
2020,estrella,6
2020,estrella,8
2020,numero,5
2020,numero,37
2020,numero,28
2020,numero,11
2020,numero,25
2020,estrella,10
2020,estrella,5
2020,numero,34
2020,numero,29
2020,numero,28
2020,numero,17
2020,numero,5
2020,estrella,11
2020,estrella,5
2020,numero,46
2020,numero,9
2020,numero,4
2020,numero,10
2020,numero,37
2020,estrella,4
2020,estrella,7
2020,numero,30
2020,numero,42
2020,numero,12
2020,numero,50
2020,numero,45
2020,estrella,7
2020,estrella,9
2020,numero,26
2020,numero,10
2020,numero,38
2020,numero,34
2020,numero,2
2020,estrella,5
2020,estrella,1
2020,numero,23
2020,numero,22
2020,numero,42
2020,numero,15
2020,numero,12
2020,estrella,8
2020,estrella,2
2020,numero,24
2020,numero,49
2020,numero,29
2020,numero,20
2020,numero,10
2020,estrella,6
2020,estrella,1
2020,numero,24
2020,numero,37
2020,numero,36
2020,numero,38
2020,numero,47
2020,estrella,2
2020,estrella,6
2020,numero,5
2020,numero,18
2020,numero,29
2020,numero,48
2020,numero,6
2020,estrella,5
2020,estrella,2
2020,numero,25
2020,numero,17
2020,numero,39
2020,numero,42
2020,numero,23
2020,estrella,8
2020,estrella,5
2020,numero,38
2020,numero,24
2020,numero,34
2020,numero,7
2020,numero,35
2020,estrella,9
2020,estrella,4
2020,numero,44
2020,numero,28
2020,numero,27
2020,numero,50
2020,numero,46
2020,estrella,12
2020,estrella,11
2020,numero,20
2020,numero,47
2020,numero,6
2020,numero,21
2020,numero,26
2020,estrella,3
2020,estrella,10
2020,numero,7
2020,numero,10
2020,numero,18
2020,numero,24
2020,numero,4
2020,estrella,11
2020,estrella,12
2020,numero,15
2020,numero,13
2020,numero,32
2020,numero,40
2020,numero,37
2020,estrella,12
2020,estrella,7
2021,numero,33
2021,numero,15
2021,numero,31
2021,numero,38
2021,numero,25
2021,estrella,4
2021,estrella,3
2021,numero,9
2021,numero,14
2021,numero,41
2021,numero,39
2021,numero,3
2021,estrella,8
2021,estrella,5
2021,numero,13
2021,numero,12
2021,numero,33
2021,numero,7
2021,numero,21
2021,estrella,9
2021,estrella,2
2021,numero,28
2021,numero,26
2021,numero,35
2021,numero,15
2021,numero,22
2021,estrella,5
2021,estrella,1
2021,numero,46
2021,numero,43
2021,numero,29
2021,numero,19
2021,numero,35
2021,estrella,7
2021,estrella,6
2021,numero,18
2021,numero,4
2021,numero,19
2021,numero,42
2021,numero,9
2021,estrella,12
2021,estrella,9
2021,numero,50
2021,numero,19
2021,numero,5
2021,numero,27
2021,numero,46
2021,estrella,2
2021,estrella,9
2021,numero,32
2021,numero,45
2021,numero,9
2021,numero,50
2021,numero,13
2021,estrella,8
2021,estrella,4
2021,numero,20
2021,numero,47
2021,numero,38
2021,numero,23
2021,numero,18
2021,estrella,10
2021,estrella,3
2021,numero,39
2021,numero,43
2021,numero,32
2021,numero,11
2021,numero,3
2021,estrella,4
2021,estrella,7
2021,numero,48
2021,numero,19
2021,numero,1
2021,numero,38
2021,numero,2
2021,estrella,1
2021,estrella,12
2021,numero,18
2021,numero,8
2021,numero,46
2021,numero,15
2021,numero,10
2021,estrella,4
2021,estrella,12
2021,numero,13
2021,numero,19
2021,numero,18
2021,numero,34
2021,numero,49
2021,estrella,8
2021,estrella,7
2021,numero,9
2021,numero,14
2021,numero,18
2021,numero,29
2021,numero,35
2021,estrella,6
2021,estrella,3
2021,numero,4
2021,numero,44
2021,numero,11
2021,numero,1
2021,numero,35
2021,estrella,2
2021,estrella,6
2021,numero,46
2021,numero,23
2021,numero,10
2021,numero,25
2021,numero,48
2021,estrella,6
2021,estrella,10
2021,numero,22
2021,numero,1
2021,numero,50
2021,numero,31
2021,numero,17
2021,estrella,10
2021,estrella,5
2021,numero,45
2021,numero,23
2021,numero,13
2021,numero,1
2021,numero,33
2021,estrella,6
2021,estrella,7
2021,numero,40
2021,numero,12
2021,numero,48
2021,numero,5
2021,numero,16
2021,estrella,12
2021,estrella,5
2021,numero,37
2021,numero,14
2021,numero,43
2021,numero,29
2021,numero,2
2021,estrella,7
2021,estrella,12
2021,numero,21
2021,numero,23
2021,numero,43
2021,numero,18
2021,numero,16
2021,estrella,8
2021,estrella,12
2021,numero,49
2021,numero,50
2021,numero,33
2021,numero,39
2021,numero,5
2021,estrella,1
2021,estrella,5
2021,numero,23
2021,numero,39
2021,numero,26
2021,numero,31
2021,numero,29
2021,estrella,4
2021,estrella,8
2021,numero,27
2021,numero,6
2021,numero,8
2021,numero,21
2021,numero,49
2021,estrella,12
2021,estrella,6
2021,numero,8
2021,numero,9
2021,numero,6
2021,numero,36
2021,numero,48
2021,estrella,1
2021,estrella,5
2021,numero,13
2021,numero,31
2021,numero,12
2021,numero,16
2021,numero,7
2021,estrella,11
2021,estrella,2
2021,numero,34
2021,numero,43
2021,numero,42
2021,numero,33
2021,numero,12
2021,estrella,8
2021,estrella,4
2021,numero,37
2021,numero,2
2021,numero,4
2021,numero,23
2021,numero,34
2021,estrella,11
2021,estrella,1
2021,numero,31
2021,numero,39
2021,numero,14
2021,numero,40
2021,numero,30
2021,estrella,3
2021,estrella,12
2021,numero,48
2021,numero,41
2021,numero,18
2021,numero,39
2021,numero,22
2021,estrella,5
2021,estrella,12
2021,numero,43
2021,numero,3
2021,numero,29
2021,numero,14
2021,numero,40
2021,estrella,5
2021,estrella,4
2021,numero,45
2021,numero,17
2021,numero,12
2021,numero,20
2021,numero,24
2021,estrella,10
2021,estrella,6
2021,numero,49
2021,numero,43
2021,numero,21
2021,numero,35
2021,numero,28
2021,estrella,7
2021,estrella,6
2021,numero,4
2021,numero,21
2021,numero,20
2021,numero,16
2021,numero,48
2021,estrella,5
2021,estrella,11
2021,numero,32
2021,numero,8
2021,numero,25
2021,numero,42
2021,numero,1
2021,estrella,7
2021,estrella,10
2021,numero,37
2021,numero,49
2021,numero,31
2021,numero,5
2021,numero,48
2021,estrella,4
2021,estrella,11
2021,numero,11
2021,numero,49
2021,numero,10
2021,numero,50
2021,numero,48
2021,estrella,5
2021,estrella,3
2021,numero,43
2021,numero,37
2021,numero,15
2021,numero,28
2021,numero,40
2021,estrella,3
2021,estrella,9
2021,numero,27
2021,numero,7
2021,numero,34
2021,numero,44
2021,numero,42
2021,estrella,6
2021,estrella,10
2021,numero,2
2021,numero,27
2021,numero,1
2021,numero,26
2021,numero,29
2021,estrella,11
2021,estrella,8
2021,numero,4
2021,numero,34
2021,numero,19
2021,numero,31
2021,numero,11
2021,estrella,4
2021,estrella,1
2021,numero,43
2021,numero,2
2021,numero,42
2021,numero,20
2021,numero,46
2021,estrella,8
2021,estrella,9
2021,numero,49
2021,numero,30
2021,numero,44
2021,numero,21
2021,numero,15
2021,estrella,4
2021,estrella,2
2021,numero,25
2021,numero,8
2021,numero,35
2021,numero,9
2021,numero,6
2021,estrella,10
2021,estrella,6
2021,numero,20
2021,numero,26
2021,numero,45
2021,numero,4
2021,numero,2
2021,estrella,5
2021,estrella,7
2021,numero,27
2021,numero,41
2021,numero,39
2021,numero,17
2021,numero,11
2021,estrella,1
2021,estrella,11
2021,numero,40
2021,numero,10
2021,numero,6
2021,numero,14
2021,numero,19
2021,estrella,7
2021,estrella,2
2021,numero,50
2021,numero,12
2021,numero,2
2021,numero,19
2021,numero,20
2021,estrella,2
2021,estrella,1
2021,numero,15
2021,numero,27
2021,numero,3
2021,numero,24
2021,numero,43
2021,estrella,2
2021,estrella,7
2021,numero,13
2021,numero,44
2021,numero,27
2021,numero,50
2021,numero,16
2021,estrella,7
2021,estrella,3
2021,numero,17
2021,numero,37
2021,numero,24
2021,numero,32
2021,numero,12
2021,estrella,1
2021,estrella,8
2021,numero,39
2021,numero,49
2021,numero,34
2021,numero,1
2021,numero,45
2021,estrella,6
2021,estrella,2
2021,numero,37
2021,numero,15
2021,numero,19
2021,numero,8
2021,numero,36
2021,estrella,4
2021,estrella,11
2022,numero,14
2022,numero,18
2022,numero,13
2022,numero,36
2022,numero,20
2022,estrella,11
2022,estrella,2
2022,numero,24
2022,numero,9
2022,numero,30
2022,numero,16
2022,numero,41
2022,estrella,11
2022,estrella,2
2022,numero,42
2022,numero,39
2022,numero,20
2022,numero,50
2022,numero,47
2022,estrella,1
2022,estrella,12
2022,numero,6
2022,numero,22
2022,numero,39
2022,numero,1
2022,numero,38
2022,estrella,1
2022,estrella,11
2022,numero,8
2022,numero,32
2022,numero,5
2022,numero,24
2022,numero,4
2022,estrella,8
2022,estrella,1
2022,numero,21
2022,numero,4
2022,numero,43
2022,numero,37
2022,numero,22
2022,estrella,2
2022,estrella,4
2022,numero,25
2022,numero,38
2022,numero,23
2022,numero,40
2022,numero,37
2022,estrella,6
2022,estrella,5
2022,numero,14
2022,numero,32
2022,numero,48
2022,numero,11
2022,numero,47
2022,estrella,10
2022,estrella,1
2022,numero,26
2022,numero,24
2022,numero,10
2022,numero,29
2022,numero,33
2022,estrella,6
2022,estrella,4
2022,numero,14
2022,numero,9
2022,numero,1
2022,numero,22
2022,numero,8
2022,estrella,10
2022,estrella,7
2022,numero,9
2022,numero,46
2022,numero,12
2022,numero,6
2022,numero,18
2022,estrella,8
2022,estrella,9
2022,numero,39
2022,numero,32
2022,numero,44
2022,numero,17
2022,numero,6
2022,estrella,1
2022,estrella,7
2022,numero,38
2022,numero,16
2022,numero,26
2022,numero,9
2022,numero,43
2022,estrella,4
2022,estrella,8
2022,numero,4
2022,numero,33
2022,numero,49
2022,numero,34
2022,numero,19
2022,estrella,9
2022,estrella,12
2022,numero,1
2022,numero,7
2022,numero,39
2022,numero,2
2022,numero,32
2022,estrella,5
2022,estrella,8
2022,numero,49
2022,numero,28
2022,numero,25
2022,numero,47
2022,numero,34
2022,estrella,12
2022,estrella,5
2022,numero,35
2022,numero,48
2022,numero,43
2022,numero,3
2022,numero,42
2022,estrella,2
2022,estrella,1
2022,numero,23
2022,numero,11
2022,numero,34
2022,numero,2
2022,numero,46
2022,estrella,4
2022,estrella,10
2022,numero,16
2022,numero,49
2022,numero,3
2022,numero,2
2022,numero,38
2022,estrella,11
2022,estrella,8
2022,numero,21
2022,numero,44
2022,numero,25
2022,numero,11
2022,numero,13
2022,estrella,7
2022,estrella,2
2022,numero,23
2022,numero,3
2022,numero,14
2022,numero,19
2022,numero,47
2022,estrella,5
2022,estrella,2
2022,numero,32
2022,numero,41
2022,numero,1
2022,numero,5
2022,numero,19
2022,estrella,12
2022,estrella,10
2022,numero,50
2022,numero,6
2022,numero,48
2022,numero,14
2022,numero,36
2022,estrella,4
2022,estrella,3
2022,numero,17
2022,numero,19
2022,numero,1
2022,numero,28
2022,numero,31
2022,estrella,7
2022,estrella,3
2022,numero,37
2022,numero,14
2022,numero,25
2022,numero,3
2022,numero,13
2022,estrella,1
2022,estrella,10
2022,numero,20
2022,numero,6
2022,numero,44
2022,numero,25
2022,numero,2
2022,estrella,7
2022,estrella,5
2022,numero,1
2022,numero,7
2022,numero,34
2022,numero,33
2022,numero,39
2022,estrella,9
2022,estrella,8
2022,numero,15
2022,numero,29
2022,numero,43
2022,numero,46
2022,numero,28
2022,estrella,3
2022,estrella,10
2022,numero,4
2022,numero,5
2022,numero,16
2022,numero,10
2022,numero,1
2022,estrella,12
2022,estrella,11
2022,numero,37
2022,numero,13
2022,numero,16
2022,numero,47
2022,numero,25
2022,estrella,7
2022,estrella,4
2022,numero,18
2022,numero,21
2022,numero,32
2022,numero,9
2022,numero,34
2022,estrella,10
2022,estrella,8
2022,numero,30
2022,numero,9
2022,numero,11
2022,numero,20
2022,numero,41
2022,estrella,6
2022,estrella,10
2022,numero,48
2022,numero,13
2022,numero,15
2022,numero,35
2022,numero,3
2022,estrella,7
2022,estrella,9
2022,numero,40
2022,numero,36
2022,numero,21
2022,numero,28
2022,numero,49
2022,estrella,12
2022,estrella,1
2022,numero,3
2022,numero,16
2022,numero,35
2022,numero,24
2022,numero,2
2022,estrella,1
2022,estrella,3
2022,numero,27
2022,numero,50
2022,numero,8
2022,numero,40
2022,numero,45
2022,estrella,11
2022,estrella,8
2022,numero,41
2022,numero,14
2022,numero,48
2022,numero,8
2022,numero,43
2022,estrella,1
2022,estrella,9
2022,numero,41
2022,numero,6
2022,numero,11
2022,numero,49
2022,numero,47
2022,estrella,3
2022,estrella,4
2022,numero,24
2022,numero,9
2022,numero,20
2022,numero,6
2022,numero,32
2022,estrella,3
2022,estrella,2
2022,numero,8
2022,numero,39
2022,numero,19
2022,numero,17
2022,numero,23
2022,estrella,4
2022,estrella,7
2022,numero,26
2022,numero,20
2022,numero,23
2022,numero,50
2022,numero,6
2022,estrella,12
2022,estrella,7
2023,numero,3
2023,numero,7
2023,numero,26
2023,numero,41
2023,numero,48
2023,estrella,10
2023,estrella,4
2023,numero,19
2023,numero,5
2023,numero,6
2023,numero,10
2023,numero,16
2023,estrella,8
2023,estrella,3
2023,numero,16
2023,numero,39
2023,numero,13
2023,numero,10
2023,numero,41
2023,estrella,5
2023,estrella,2
2023,numero,25
2023,numero,38
2023,numero,48
2023,numero,26
2023,numero,43
2023,estrella,4
2023,estrella,11
2023,numero,5
2023,numero,30
2023,numero,41
2023,numero,32
2023,numero,26
2023,estrella,9
2023,estrella,6
2023,numero,17
2023,numero,25
2023,numero,2
2023,numero,4
2023,numero,20
2023,estrella,10
2023,estrella,11
2023,numero,13
2023,numero,6
2023,numero,46
2023,numero,25
2023,numero,32
2023,estrella,5
2023,estrella,1
2023,numero,47
2023,numero,8
2023,numero,20
2023,numero,4
2023,numero,13
2023,estrella,11
2023,estrella,9
2023,numero,33
2023,numero,8
2023,numero,28
2023,numero,26
2023,numero,37
2023,estrella,7
2023,estrella,5
2023,numero,24
2023,numero,37
2023,numero,19
2023,numero,14
2023,numero,32
2023,estrella,6
2023,estrella,4
2023,numero,11
2023,numero,23
2023,numero,21
2023,numero,41
2023,numero,42
2023,estrella,11
2023,estrella,4
2023,numero,37
2023,numero,33
2023,numero,28
2023,numero,14
2023,numero,45
2023,estrella,1
2023,estrella,10
2023,numero,19
2023,numero,29
2023,numero,5
2023,numero,13
2023,numero,21
2023,estrella,10
2023,estrella,9
2023,numero,23
2023,numero,35
2023,numero,9
2023,numero,15
2023,numero,38
2023,estrella,1
2023,estrella,4
2023,numero,47
2023,numero,37
2023,numero,30
2023,numero,5
2023,numero,33
2023,estrella,12
2023,estrella,6
2023,numero,32
2023,numero,19
2023,numero,26
2023,numero,4
2023,numero,35
2023,estrella,3
2023,estrella,12
2023,numero,26
2023,numero,43
2023,numero,39
2023,numero,35
2023,numero,8
2023,estrella,3
2023,estrella,11
2023,numero,20
2023,numero,34
2023,numero,16
2023,numero,45
2023,numero,28
2023,estrella,2
2023,estrella,4
2023,numero,15
2023,numero,37
2023,numero,24
2023,numero,9
2023,numero,16
2023,estrella,12
2023,estrella,1
2023,numero,39
2023,numero,31
2023,numero,43
2023,numero,29
2023,numero,35
2023,estrella,2
2023,estrella,8
2023,numero,17
2023,numero,2
2023,numero,22
2023,numero,26
2023,numero,8
2023,estrella,3
2023,estrella,9
2023,numero,6
2023,numero,1
2023,numero,38
2023,numero,36
2023,numero,4
2023,estrella,3
2023,estrella,8
2023,numero,39
2023,numero,37
2023,numero,38
2023,numero,45
2023,numero,12
2023,estrella,8
2023,estrella,1
2023,numero,31
2023,numero,14
2023,numero,50
2023,numero,49
2023,numero,42
2023,estrella,10
2023,estrella,11
2023,numero,4
2023,numero,48
2023,numero,40
2023,numero,46
2023,numero,8
2023,estrella,6
2023,estrella,1
2023,numero,46
2023,numero,20
2023,numero,50
2023,numero,39
2023,numero,28
2023,estrella,4
2023,estrella,3
2023,numero,18
2023,numero,12
2023,numero,28
2023,numero,1
2023,numero,11
2023,estrella,8
2023,estrella,7
2023,numero,27
2023,numero,13
2023,numero,10
2023,numero,29
2023,numero,7
2023,estrella,3
2023,estrella,6
2023,numero,7
2023,numero,26
2023,numero,38
2023,numero,44
2023,numero,45
2023,estrella,4
2023,estrella,2
2023,numero,28
2023,numero,32
2023,numero,34
2023,numero,19
2023,numero,2
2023,estrella,9
2023,estrella,10
2023,numero,41
2023,numero,45
2023,numero,27
2023,numero,4
2023,numero,44
2023,estrella,3
2023,estrella,6
2023,numero,33
2023,numero,32
2023,numero,50
2023,numero,20
2023,numero,16
2023,estrella,5
2023,estrella,10
2023,numero,12
2023,numero,48
2023,numero,11
2023,numero,4
2023,numero,44
2023,estrella,2
2023,estrella,3
2023,numero,25
2023,numero,40
2023,numero,8
2023,numero,26
2023,numero,21
2023,estrella,6
2023,estrella,2
2023,numero,37
2023,numero,30
2023,numero,32
2023,numero,15
2023,numero,47
2023,estrella,5
2023,estrella,1
2023,numero,37
2023,numero,8
2023,numero,14
2023,numero,1
2023,numero,17
2023,estrella,7
2023,estrella,8
2023,numero,4
2023,numero,12
2023,numero,17
2023,numero,5
2023,numero,39
2023,estrella,2
2023,estrella,4
2023,numero,17
2023,numero,19
2023,numero,39
2023,numero,31
2023,numero,44
2023,estrella,8
2023,estrella,6
2023,numero,11
2023,numero,16
2023,numero,46
